ALogP,ATS0m,AATS6m,AATS8v,AATS8e,AATS1i,AATS3i,AATS2s,AATS7s,AATS8s,ATSC1m,ATSC1i,ATSC3i,ATSC8i,AATSC0v,C1SP2,CrippenLogP,SaasC,SssNH,SdO,minHBa,maxaaN,MAXDN,MAXDP,ETA_dBeta,nHBDon,MIC2,ZMIC5,MDEC-33,MLFER_E,n6Ring,nHeteroRing,n6HeteroRing,SRW5,Label
-2.2514,5738.039244000009,85.32040743902444,186.53478219333718,7.806011441860472,146.65045998458336,156.23341938969125,4.776334776334775,3.9374828532235937,3.3620442147573937,371.1258876800009,9.692398129725063,-27.86451695840257,5.020187978749774,47.03114070967532,1,4.079060000000002,2.9152197038365584,5.539338608287923,35.39562633887569,2.7592966686725706,0.0,5.632060752976005,5.415352303353745,6.0,3,42.881936013842775,31.61488856778417,8.610634659120294,3.3109999999999986,3.0,1.0,0.0,2.3978952727983707,1
0.3518999999999993,3057.7945939999995,55.14740533333339,112.47630144023914,7.6519790877193,143.46314588152657,154.0136497197409,4.284722222222221,3.583333333333333,3.95906432748538,-9.46103150000048,-0.7006516833440404,-5.171175471049188,-13.121556597767082,49.53822790785729,2,2.3914800000000005,-0.09916713907785303,0.0,22.90504755605946,5.174814814814813,0.0,2.845871126228269,4.92224537037037,0.75,1,34.39833829968598,26.1213343733774,3.965406456500188,0.9469999999999998,1.0,0.0,0.0,0.0,0
0.5379999999999999,10234.061915999997,108.5480075142858,192.19507146004588,7.669657125000003,143.43069699220538,153.2920770717969,3.619580821131208,3.295085935608812,2.451067386831276,-66.50781988888889,4.1892478239273325,-18.713591285337266,-3.908630102275545,51.52742649882902,1,4.628880000000001,3.6287535848815984,2.7986899862825787,12.037151150583695,0.8219948038657621,0.0,1.9214121945074325,5.037151150583692,4.75,2,53.82584816204238,32.61063983100076,4.862918303227999,2.235,2.0,0.0,0.0,0.0,0
1.1303,9455.920851999988,65.20714386086959,131.52472273616578,7.201011616161631,143.82032533599548,152.66389328917737,2.4242811890838203,1.9489478114478105,1.807566404788627,46.51158095240821,-10.138176468817962,-2.4732764116500947,-4.922489121097083,56.68529810320914,0,3.7170000000000023,3.936695142563199,0.0,0.0,2.1487911522633745,0.0,1.6357587448559672,2.8298365457294032,0.25,0,36.42295033073448,36.0221450054776,0.9654893846056296,1.705,2.0,0.0,0.0,0.0,0
-0.3725,3837.039104,79.26892571929822,207.00272424996055,7.598483000000001,149.73277202119218,158.5895734471548,3.68361581920904,3.2159329140461206,3.3842592592592586,62.92067652489863,-1.5111581703669361,-26.77873214837021,-2.0525182881318833,43.091512040662295,3,3.921470000000002,3.5275239575829964,3.1311520534139583,0.0,3.1311520534139583,4.534875992063492,1.1940296674225246,2.838717878696026,8.5,1,41.26711892665235,26.244679234844114,4.433631977074333,3.53,3.0,3.0,2.0,2.3978952727983707,1
0.8284,5208.585079149776,93.42774681439998,199.3886869251437,7.853889794117651,148.54126239536834,160.57655301180762,3.4426050629754323,3.5399880875027065,3.0970406681190985,41.642312066717494,-8.374658543470858,-25.41717963973934,5.423138668103573,46.59364856635826,5,4.3762700000000025,3.7292040932874873,3.363086533481705,0.0,0.6193253595665611,4.630497921390778,1.94986156486878,6.203510790539559,5.75,1,46.79863366251282,26.33141559565639,7.096857983028983,3.0310000000000006,3.0,3.0,2.0,2.3978952727983707,1
-1.2367,4099.103489000001,68.13015504938267,171.73020866073225,7.661388338028173,152.83355753798898,162.80669507669757,3.290915915915916,2.9042838018741617,2.8896713615023475,87.12159866836876,-2.744105104284221,12.433321285974861,-16.487490229366028,46.47358659325202,6,3.2120000000000037,4.557697209350139,3.1844387043665536,0.0,3.1844387043665536,4.637980415931805,1.1721438900271872,2.01227528295998,3.5,2,41.2538436009742,23.511690785140864,6.628077485654467,3.3720000000000008,2.0,3.0,1.0,3.0445224377234235,1
1.2102999999999997,4902.621761000008,100.01770107692309,166.61291180942274,8.269926577777786,145.54930149422574,152.71681824723214,3.8320730452674914,3.4705761316872437,4.3292181069958815,480.4433707482708,-0.1929696354309529,-45.06999355299029,17.16877006747141,52.886868918882435,1,4.155570000000004,2.1643143738977084,2.724002057613169,24.56770313681028,-1.5898882747543457,4.16225665574872,5.492293923742336,5.283851568405142,2.5,1,38.25660063220488,33.42901926321572,0.9654893846056296,1.9520000000000004,1.0,1.0,0.0,2.3978952727983707,0
-1.1090999999999998,3218.938908,60.971602440678026,136.66951029443612,7.375757073170733,149.34378664907572,159.98096624664643,3.0573770491803285,2.677884615384616,2.21680216802168,48.86078907612555,7.2286538287828215,-16.8597155674326,-3.349576306010458,48.51176079756888,3,3.230270000000002,2.769649208448812,2.8919797965482488,11.800069882151414,2.8919797965482488,4.200751133786849,1.590884773662551,4.800069882151412,2.75,3,37.76707049307904,22.89246782250164,7.02333640867294,2.749000000000001,1.0,2.0,0.0,4.110873864173311,1
-1.2794999999999996,1620.5019139999986,9.08226327272728,0.0,0.0,150.5088772537751,155.30246276479437,2.3120155038759687,1.0,0.0,61.54277533333258,-19.4691588600334,-32.579804309306525,0.0,49.06928972150558,1,1.1271,1.0486111111111112,0.0,0.0,5.193888888888889,0.0,0.6180555555555556,1.6938888888888892,-1.5,0,23.02272061029154,21.293170311628607,0.0,0.195,0.0,1.0,0.0,2.3978952727983707,0
-1.2754999999999992,3088.6111949999986,32.09715987755106,134.27127846745063,7.349666571428575,146.7231261499513,159.13718436849658,2.601296296296296,1.9593495934959355,2.1919642857142856,131.44683218934924,-17.201289593158222,-3.725319326926325,-18.155247478252235,50.41134984015424,1,1.78129,1.2550982615268331,0.0,0.0,2.2997685185185186,0.0,1.9010115504535143,2.131386526832956,-5.25,0,30.628337904584512,26.044242799687304,1.6509636244473134,1.385,2.0,2.0,1.0,2.3978952727983707,0
0.0381999999999999,4098.4600420000015,58.231852123711384,171.09321020912236,7.327408444444457,142.87011109752922,152.97445524592825,3.1251758087201127,3.434502923976609,2.6246913580246907,46.05459335349836,-1.55200344621334,-21.22927214988411,-25.514482219531747,51.5232168289844,3,4.916800000000004,3.543013751855223,2.826397128104379,25.14820353326261,2.826397128104379,4.155008811090715,1.8264721382380111,5.608921405657967,6.0,1,36.43376467342186,24.819596287645126,8.166311848475193,2.5460000000000003,3.0,1.0,1.0,0.0,0
0.9521999999999988,6486.493430449321,80.89527363257473,152.99858205639669,8.497000609523822,148.92847961174436,160.0253434181223,6.115333740333741,5.577346743295019,4.966343327454438,368.0852752894323,-13.847351027141194,-69.17888308109906,55.00711533024027,47.424072639138366,3,4.895870000000006,-1.4874632480223733,2.715030129335685,24.29973553233252,2.715030129335685,3.79074290595868,6.00071534189947,5.270230573278221,-2.75,2,44.274145018358574,35.889768728013934,4.12051554698406,2.404,2.0,1.0,1.0,0.0,1
-0.30169999999999986,6165.506212149781,66.25224170387257,158.62822805843632,7.517401170731713,149.57037662833278,163.04853366715258,2.9588967274152456,3.040752644288,2.2838753387533868,89.29316804215858,-22.483483489051608,-31.712228699698983,-17.163977318364946,49.33796789849538,1,3.066190000000001,3.8987642689790007,6.369526967466598,12.801528726223207,0.4773710126819067,4.668876006538044,1.8562267480054,5.8935828760353255,-5.5,2,43.609609132095564,28.584422755471056,7.773367457301783,2.521,4.0,3.0,3.0,0.0,1
1.1249000000000002,14295.147536999995,32.562096000000004,0.0,0.0,140.32352890499004,146.4343650863445,3.780162738496073,0.0,0.0,-70.40016400000044,3.127488257716661,-14.355044053514712,0.0,53.40405122491235,1,2.69809,3.025668724279836,0.0,10.423713991769548,9.375167181069957,0.0,1.4368312757201644,3.423713991769548,3.0,1,61.71384769415057,36.16040179725625,3.532775529001442,1.4839999999999998,1.0,0.0,0.0,0.0,0
-0.7934999999999999,4736.401241000005,78.84851122807022,204.15321953055283,7.704373244444448,144.6507880549343,154.8292528570502,3.8293264024258185,3.7469975644578817,3.261682670324645,-11.932375243342047,2.11491325636186,-15.49484039933534,-4.849211751010037,46.3729727331248,3,2.900780000000001,2.671179575964697,4.961305517062792,36.32698102905414,0.7555835462276523,0.0,2.3553289556563373,5.4592331191735965,3.5,2,42.33087748407113,27.346511596306247,9.772097029029316,2.4930000000000003,3.0,1.0,1.0,0.0,0
-0.22300000000000025,2430.3789439999987,31.48848458208952,91.61693043481668,6.984885555555563,146.31507505126672,155.731329765762,2.1902356902356903,1.9455782312925167,1.6388888888888888,88.76414864359762,-6.984797689747996,-12.000789366512015,-1.0019223172057856,52.80584548886386,0,2.5100900000000017,2.9998611111111115,0.0,0.0,2.351898148148148,0.0,0.632679516250945,1.05698223733938,-1.25,1,29.638026698665897,20.74368399820865,5.296119205244062,1.551,2.0,1.0,0.0,2.3978952727983707,0
0.3519000000000005,4599.1469580000075,49.25386140186925,178.31659371314282,7.646494000000002,146.1532801640046,151.43894044593182,2.7110136452241718,2.1262626262626267,2.598290598290599,240.09981200000198,-24.838295429018107,-30.226936647241654,0.5015019416105553,51.65535517655729,1,4.701720000000004,6.710620286950103,0.0,0.0,-1.2363209666582684,4.890505007558579,1.8844691148064163,2.085613137230201,0.25,0,39.99553914064474,24.514492655927736,8.966837279257103,2.64,3.0,3.0,2.0,2.3978952727983707,0
0.5792000000000008,12184.781027999989,87.25881141935469,164.57436625727257,7.585737148148157,149.03345864338507,161.6264511863711,3.5407533383723835,3.1461079723791587,2.7739197530864192,294.07332921938917,-20.272463484946808,-16.117764519726208,19.335543367330988,51.48974240812203,2,4.356700000000006,4.386607989789833,6.3910110280196095,24.66901603921546,3.157269750301406,4.537671356219215,4.974959362337197,6.016540565427859,-1.75,3,50.950746516984175,29.544604891588307,8.049630308626265,3.3480000000000003,2.0,1.0,1.0,0.0,1
0.03380000000000126,3129.011459999999,29.51536709433964,129.67087505247008,7.545178571428571,141.02048413863375,150.918075790716,2.3585704607046063,2.427696078431372,2.9907407407407414,61.60160403000132,7.447219479042299,-15.057153036741687,-10.942820957760746,53.514944705079905,0,3.922380000000005,2.9644605982825234,0.0,12.239360614233448,9.649526936157077,0.0,1.340023896132527,5.2393606142334495,-2.5,1,34.03052240518146,20.597192221631566,7.7620096302361725,1.724,3.0,0.0,0.0,2.3978952727983707,0
0.9274999999999988,3818.5066741497694,75.55078470890003,120.05037508851451,7.327030271604951,146.49465664400483,152.98042638584084,3.2741628614916283,2.9462851405622468,2.5462962962962954,46.7023445677541,-1.9601369441474643,-47.255700004955074,-48.93414996511635,49.232507675456645,3,3.5757700000000034,1.7105087474804743,2.675311673280423,12.339082223167045,2.675311673280423,4.731345427059713,2.0342744157848323,5.750318168934236,1.5,2,39.51911492654365,27.812992280436873,15.284473673097864,2.507,3.0,2.0,1.0,2.3978952727983707,1
-0.6078000000000012,1586.9256089999985,16.691160600000018,31.083744430930267,6.718464,152.88076292807145,168.0369188006597,3.499249249249248,3.4166666666666665,1.0,-32.241298250000085,-3.2729081511950504,1.4308173851118535,2.112478222266568,44.62694944973453,0,0.86829,0.0,0.0,10.084540816326529,4.629444444444443,0.0,2.3509722222222216,3.0845408163265313,-3.5,1,25.404461011456043,15.18467867966146,0.4999999999999999,0.254,0.0,0.0,0.0,0.0,0
1.419,5843.398430000005,199.27836587878784,116.88051268725626,8.198525647058824,143.02949860963795,153.6068612461637,4.048029023175223,4.354938271604939,4.000363108206246,-65.69944540972207,5.4583430896082685,-20.646717450522807,-0.13357979043057666,47.84944011366282,3,5.065180000000002,5.1780393186081035,3.355864197530864,11.077455593348448,-1.1037575848240528,0.0,2.4686752015621067,4.077455593348451,3.5,2,49.62265498322505,34.35426146452328,6.409925916482372,2.0420000000000007,1.0,1.0,0.0,2.3978952727983707,0
-0.6867000000000003,5452.202438000009,64.61829661165048,169.873930228777,7.674059764705894,150.54834440970794,162.83301688839512,2.9206084986359646,2.476458484628417,2.401888162672475,61.64280318750126,-19.792336744430965,-8.744833639079678,-10.129151655507764,49.52770181092703,2,3.663770000000004,3.9253477558718965,6.263432392385117,11.979708211625741,0.6712323204010732,4.8141969797178135,1.6683585594376884,4.9797082116257405,-1.25,3,43.51930977598835,24.501817451026653,8.344246029174005,3.235000000000001,2.0,3.0,1.0,3.0445224377234235,1
-0.057999999999999614,6200.265526449319,70.30007035720446,189.10330200261046,8.043158000000005,148.92524955518658,157.5821411590625,5.210951588292414,3.121685606060605,4.495065789473684,50.95113958108883,3.3104014609237997,-34.42361911508429,18.06863788475152,48.524959755421435,2,5.251870000000004,5.411572098258686,6.1528945207484975,11.518301897162145,-1.527292450957925,4.494675578666831,5.57788139224988,4.647197694042567,-0.25,3,45.143736137945844,31.890549561097174,7.230020695952183,2.9929999999999994,2.0,2.0,0.0,3.0445224377234235,1
-0.28920000000000057,3230.8431879999994,47.222803213483246,127.89661785435185,7.547858769230768,145.24121151218003,157.7302024209508,2.8642410015649458,2.8059360730593608,2.5689102564102564,96.81369000000166,-13.156692858641264,5.095098297901903,4.883099477814096,50.801247097062976,2,3.3970900000000035,3.1973244467540107,0.0,11.998202554169815,1.954351851851852,4.135702475434618,1.9647642668178382,4.998202554169817,-0.5,0,35.387102521077225,21.02389170046305,4.508797713853318,1.35,2.0,1.0,0.0,2.3978952727983707,0
-1.2066000000000003,6205.982019299549,70.00281810902177,182.9835350708841,7.926277764705887,148.255600970848,156.30924615089012,4.571589882565491,3.4781237281237267,4.05655410312273,374.5471371693671,-10.54746678373533,-66.16766999692875,34.258953034907634,47.181323673327036,2,3.6873800000000023,-1.9138573048360623,2.9387788695725208,36.99145957311976,1.2511538978020411,4.057462167737465,5.529478022915077,5.87418732166318,4.75,2,44.163655244606794,35.23308333814104,10.166372156885377,3.006,3.0,1.0,1.0,0.0,1
-0.32650000000000023,2521.873225149769,43.80549667919997,31.083744430930267,6.718464,148.22189175355388,166.0837001652144,3.3079196217494102,2.409090909090909,1.0,54.526077342836246,-5.068105917166347,0.06308294342143927,3.596856574675045,47.327914655441454,0,0.5983900000000002,0.4030092592592602,3.1461262282690847,0.0,3.1461262282690847,0.0,2.020509259259259,5.303092403628119,-3.25,1,32.313601194148845,23.676441670993608,5.085675264759766,1.104,2.0,2.0,1.0,2.3978952727983707,0
-0.6101000000000004,2493.199087999998,24.136657198113213,60.36856588126628,7.244307692307697,145.7968465060303,155.03046198308928,2.2075396825396822,1.948717948717949,2.025641025641025,41.66962093864001,-5.472350466563183,-17.27489355747396,8.788727456297016,51.77505028861169,0,3.1361900000000027,1.6955843726379445,0.0,0.0,2.388598828420257,0.0,1.2754341458805745,3.6083616780045356,-3.0,1,29.739873689388986,18.68143386233325,0.4999999999999999,1.14,1.0,1.0,0.0,2.3978952727983707,0
1.6140000000000017,5975.579240000014,87.94805754320987,203.6843467727457,7.764745424242423,147.3050724553556,157.05083684912478,2.418607051874249,1.9512812230835492,2.3941264496820067,243.1981487337295,-10.16247836360607,-65.5073664137716,-3.677833551566013,52.95833480862147,5,4.7854700000000046,4.497274679106563,6.476876884049092,12.45373889281062,-1.303444424323227,4.526854397623247,1.9515925724713752,5.45373889281062,-4.25,2,40.544275537570854,29.22941199539582,4.776535691016342,2.1719999999999997,1.0,3.0,1.0,3.0445224377234235,1
-1.4862000000000004,5977.972238000013,51.31252162318846,153.1860614687829,7.6265462385321126,146.83179638358524,161.9714561481747,3.2911711405595185,2.497584541062801,2.8686997394948466,539.4978405659944,-23.388523983884486,21.18411401033956,39.45051391362306,50.433748293361035,3,5.672790000000004,4.2540095539415335,3.166400436717897,25.52591258237945,2.1297275624161243,4.625743479879708,5.412702062635256,5.762956291189727,-1.0,1,41.96933152027713,29.6765920662096,6.026995302262385,3.281,2.0,3.0,1.0,3.0445224377234235,1
-1.5648999999999995,4487.07637200001,47.540318459016426,154.51154901365334,7.638060044943828,149.0978896987528,163.7659562618284,2.9354838709677424,2.379273504273503,2.767166042446941,110.08392666864107,-22.18270379277,27.12187448752623,45.73332551083172,49.477902537025926,4,5.066790000000005,4.717038007385749,6.1941901071657774,12.090641476374913,2.1521691708317583,4.637498099943987,1.6901716576036694,5.090641476374913,0.0,2,38.54412327269908,28.20785774826685,7.609066626903912,3.162,2.0,2.0,1.0,3.9318256327243257,1
-0.4987,3072.287699999999,30.913342036697262,132.0625304589169,7.185619560975617,144.45101233886598,160.64103607244473,2.4342105263157885,2.0264857881136953,1.9695121951219507,56.910777886967104,-2.7402060173870577,9.275783584438834,-4.8593943062673235,53.27214443638914,0,4.175490000000004,2.29216682995002,3.5735636337868484,0.0,3.5735636337868484,0.0,1.005631141345427,2.256373299319728,1.0,1,26.682704374607738,24.055730035164572,1.7402021601905782,1.41,2.0,0.0,0.0,0.0,0
-2.7995000000000005,4518.719045000011,73.43005586111117,172.85127728121117,7.807937062500009,144.95001904805338,160.16289222717614,3.4835630203847283,3.9109439300411535,3.1646412037037037,506.3518379700447,-3.5937604602252615,-21.87035343279204,-10.191236495219902,51.71574082281652,0,3.111880000000004,2.661324822947749,2.860432334971025,24.88954868984631,2.860432334971025,0.0,5.881736045498445,5.444774344923153,-3.75,2,35.032165248398535,26.638666248806835,2.8310127240586844,1.96,2.0,0.0,0.0,2.3978952727983707,0
0.21219999999999967,4529.058716000003,90.20338186666666,129.0604541598027,8.9513325,147.2793736837979,157.68011138375005,3.3720428247177225,5.325102880658436,4.185185185185185,-29.246378782608822,-7.050464692682679,-2.416705646535471,3.5900599927206893,51.05493497939083,1,2.9196800000000005,1.073391282438902,0.0,11.673388290501384,0.7542633379369122,0.0,1.455808488004255,4.673388290501387,-0.25,1,40.13922662402971,34.322836548319046,2.102578844744821,1.4400000000000002,1.0,0.0,0.0,0.0,0
0.7234000000000003,7632.4990432995455,117.53235553216369,230.69113855252056,8.234502972972981,146.54486794633223,156.0795139323807,4.3940763925114465,4.890133027083931,4.634245356467582,-70.72736168437693,0.5945592524549416,-27.579652321568165,-13.997027755901591,41.25879304728686,3,5.042680000000002,-1.4805858873429756,0.0,26.170211796814428,0.4906657573508623,4.0753517149886935,2.8923179958903265,6.266749432775789,6.75,2,50.877996943210036,38.60447437487567,20.342725680360864,3.46,3.0,2.0,1.0,2.3978952727983707,1
-1.1598000000000004,4111.007769000006,48.465470215909185,178.7270729974401,7.718740000000007,150.38144088165518,161.94122142808843,2.982679738562092,2.688438438438438,3.0300000000000007,85.70838808459519,-4.290102700637232,1.4053284502135872,-24.530630304385504,48.50321507625881,2,3.2073600000000044,3.4091162463360414,5.642383285040975,24.161310420823757,1.6921127893134706,4.16018395058258,1.7634143518518517,5.461290207441001,-2.25,3,38.45230658726461,26.13994197520231,6.841408318407339,2.6710000000000003,1.0,2.0,0.0,4.110873864173311,1
-2.1845000000000003,5624.591724000011,63.699982626168214,186.35356618901318,7.568299347826092,148.2850731505371,160.4567198267354,3.9109916367980886,3.250771604938272,2.811728395061728,490.61677112802965,-17.06260951204017,-20.706430949742423,-12.801040533048232,49.6452131727675,3,4.487470000000003,3.8138784992940247,3.059981520003165,23.39206510987114,2.3018399479105787,4.5792526455026445,5.6585257859441365,4.696032554935572,1.5,2,42.6478290064711,28.607231316076568,4.2712707749730905,3.875,4.0,3.0,3.0,0.0,1
-1.0907999999999989,11901.772193999996,111.5948844128442,173.06795037734062,7.864106129032269,142.54539838431702,153.3550691343692,4.0676726108824885,4.639674523007859,4.268750829682732,225.7111691095045,-5.089112931628182,-6.32666994179111,10.079117461921724,50.478263441194954,0,4.591790000000004,2.8643307124755037,0.0,38.03624796166936,1.4178012175377694,0.0,5.4893266626497494,5.8542935484378935,0.5,2,55.86422974943511,32.37587418721373,15.110506366548359,2.746,3.0,2.0,1.0,2.3978952727983707,1
-3.2614,7016.9618622995495,94.53774660808494,166.97119855151038,8.002750637362642,154.88064630678755,165.640436433708,5.317386831275718,4.512962962962962,4.330518247184914,249.4614966499564,-6.020824669154407,-42.823387279477465,4.643500545878548,42.318616354064616,2,1.0259600000000026,-3.5538262468842405,4.538997942331901,48.80953695964099,0.5098789541489042,3.800411509792285,6.297509812151008,5.879678261274521,2.5,5,49.908057999561635,34.84397633805912,9.189025009321481,4.0299999999999985,2.0,1.0,0.0,2.3978952727983707,1
-0.8397999999999993,4389.020412000011,45.994228178217966,202.05486856222512,7.709646520547958,143.68794436595482,152.4351997637216,2.9605429292929304,3.0706447187928663,3.3843226788432266,74.7047966448016,0.6484176444188774,-14.729383781573038,-5.020205901942452,51.9228105815365,2,4.756080000000004,4.862944929228943,3.006878126633268,12.4326157023492,3.006878126633268,0.0,1.7211831614086297,5.432615702349199,5.75,2,34.10356585120213,27.13472842934193,5.820167482505273,3.029,3.0,1.0,0.0,2.3978952727983707,0
-1.5030999999999979,5977.972238000012,53.8302742805756,172.02188915547498,7.765435287128716,147.85809109746063,161.18589869187127,3.3121248159474463,3.4112082761774136,2.9004858819215262,561.5552648418561,-14.15234334449898,15.87019529833853,9.38579306366092,50.433748293361035,2,4.968270000000005,3.134367320279672,2.8640708459309647,37.39422734173503,1.5672815623162843,4.220974153945836,5.232022953501192,5.624484692711103,-0.25,2,40.126551929734504,30.775011383774892,5.7970133847030345,3.1079999999999988,2.0,2.0,0.0,3.0445224377234235,1
0.9515999999999992,7477.7323450000085,83.29313291860464,206.9298071660543,7.851142142857142,149.18407056815929,157.18139479033374,2.6726387634246724,2.4815883704772594,2.561414491112707,38.71085632372494,18.01303788196289,-4.613199674403981,0.1907515194627145,51.405601120715325,1,5.234900000000004,8.918737793192436,3.4837235342811104,0.0,-1.4496155183798811,4.470407283802546,2.0977636665280293,2.3903111453063346,3.75,3,49.264182454780766,28.68649353468801,9.207624119143324,3.687,2.0,2.0,0.0,3.0445224377234235,1
0.8349999999999997,3699.991837999999,34.37016762790707,131.48808971623154,7.579481121951231,147.6201369007133,160.08370715951213,2.8310983397190297,2.275233248515692,2.5619918699187,25.05286734694177,-7.912886753286514,9.433189974000278,2.3318734254039994,49.073635451739776,1,2.778550000000003,3.9053991460245983,3.1621136259957514,11.162252335988493,3.1621136259957514,0.0,2.0051385096105303,4.162252335988495,-4.5,2,31.999130069028357,23.55476822137747,8.307528611365457,1.081,1.0,0.0,0.0,0.0,0
0.2818999999999998,9864.347956999994,113.78973769642859,193.50058853484248,8.077384760000003,144.53134551079725,151.6656043934426,3.6221918639951416,3.4117105887939223,4.575216049382715,-26.62511874380141,1.0124160728563631,-17.407109041529452,6.274262186578816,48.74851619821912,3,2.7777700000000007,5.454934665824493,2.889202123750735,23.944312212041737,2.889202123750735,0.0,1.9681777263374485,5.23534730095742,1.5,2,54.394859484496024,27.88389448369563,11.996459626246686,2.5580000000000007,2.0,3.0,1.0,3.0445224377234235,1
